source_origin_time,source_latitude_deg,source_longitude_deg,source_depth_km,path_back_azimuth_deg,station_network_code,station_code,trace_channel,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_completeness,trace_has_spikes,trace_start_time,trace_P_arrival_sample,trace_S_arrival_sample,trace_name_original,trace_chunk,trace_component_order,split
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,157.428975788,7K,LOCU,EH*,,-17.61,-70.77,1.0,"bucket11$364,:3,:16610",100.0,1.0,False,2014-05-01T00:52:32.850000Z,2000.0,4609.0,7K.LOCU.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,158.015569319,7K,MQGA,EH*,,-17.18,-70.93,1.0,"bucket3$250,:3,:14001",100.0,1.0,False,2014-05-01T00:52:38.490000Z,2000.0,,7K.MQGA.,,ZNE,test
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,180.179601797,7K,PALC,EH*,,-17.78,-69.96,1.0,"bucket3$251,:3,:16223",100.0,1.0,False,2014-05-01T00:52:27.920000Z,2000.0,4222.0,7K.PALC.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,344.15236166,CX,PB01,HH*,,-21.0432,-69.4874,900.0,"bucket3$252,:3,:16134",100.0,1.0,False,2014-05-01T00:52:27.018391Z,2000.0,4133.0,CX.PB01.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,355.573944578,CX,PB03,HH*,,-22.0485,-69.7531,1460.0,"bucket3$253,:3,:14001",100.0,1.0,False,2014-05-01T00:52:40.038391Z,2000.0,,CX.PB03.,,ZNE,test
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,3.45293669926,CX,PB04,HH*,,-22.3337,-70.1492,1520.0,"bucket3$254,:3,:14001",100.0,1.0,False,2014-05-01T00:52:43.688392Z,2000.0,,CX.PB04.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,3.77273831685,CX,PB05,HH*,,-22.8528,-70.2023,1150.0,"bucket3$255,:3,:14001",100.0,1.0,False,2014-05-01T00:52:49.848393Z,2000.0,,CX.PB05.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,358.111606315,CX,PB07,HH*,,-21.7267,-69.8862,1570.0,"bucket3$256,:3,:14001",100.0,1.0,False,2014-05-01T00:52:35.918393Z,2000.0,,CX.PB07.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,312.033255791,CX,PB08,HH*,,-20.1411,-69.1534,3060.0,"bucket3$257,:3,:15392",100.0,1.0,False,2014-05-01T00:52:19.148393Z,2000.0,3392.0,CX.PB08.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,7.82082866711,CX,PB10,HH*,,-23.5134,-70.5541,250.0,"bucket3$258,:3,:14001",100.0,1.0,False,2014-05-01T00:52:59.110000Z,2000.0,,CX.PB10.,,ZNE,test
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,317.080661303,CX,PB11,HH*,,-19.761,-69.6558,1400.0,"bucket3$259,:3,:14844",100.0,1.0,False,2014-05-01T00:52:11.209998Z,2000.0,2843.0,CX.PB11.,,ZNE,test
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,157.514046296,CX,PB12,HH*,,-18.6141,-70.3281,908.0,"bucket3$260,:3,:15266",100.0,1.0,False,2014-05-01T00:52:16.900000Z,2000.0,3265.0,CX.PB12.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,201.365236825,CX,PB16,HH*,,-18.3351,-69.5077,4480.0,"bucket3$261,:3,:15614",100.0,1.0,False,2014-05-01T00:52:21.959998Z,2000.0,3613.0,CX.PB16.,,ZNE,train
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,149.096728529,7K,PMEC,EH*,,-17.95,-70.91,1.0,"bucket3$262,:3,:16148",100.0,1.0,False,2014-05-01T00:52:28.280000Z,2000.0,4147.0,7K.PMEC.,,ZNE,test
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,10.433063557,C1,TA01,HH*,,-20.5634,-70.1826,1152.0,"bucket3$263,:3,:15419",100.0,1.0,False,2014-05-01T00:52:18.910000Z,2000.0,3418.0,C1.TA01.,,ZNE,test
2014-05-01T00:52:21.110000Z,-19.4448,-69.9655,57.95,169.199993485,7K,UNJB,EH*,,-18.03,-70.25,1.0,"bucket3$264,:3,:16113",100.0,1.0,False,2014-05-01T00:52:24.470000Z,2000.0,4112.0,7K.UNJB.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,148.458564436,7K,ALGR,EH*,,-17.56,-71.19,1.0,"bucket11$365,:3,:16603",100.0,1.0,False,2014-05-01T00:52:35.250000Z,2000.0,4602.0,7K.ALGR.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,161.721870938,C1,AP01,HH*,,-18.3707,-70.3419,1152.0,"bucket3$265,:3,:15663",100.0,1.0,False,2014-05-01T00:52:20.140000Z,2000.0,3661.0,C1.AP01.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,152.806684104,7K,BOCA,EH*,,-18.15,-70.67,1.0,"bucket3$266,:3,:15834",100.0,1.0,False,2014-05-01T00:52:24.600000Z,2000.0,3833.0,7K.BOCA.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,160.51771892,7K,BOLO,EH*,,-18.34,-70.38,1.0,"bucket3$267,:3,:15614",100.0,1.0,False,2014-05-01T00:52:20.630000Z,2000.0,3613.0,7K.BOLO.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,5.44348681414,DG,IN01,HH*,,-20.17,-70.04,726.0,"bucket3$268,:3,:15051",100.0,1.0,False,2014-05-01T00:52:13.770000Z,2000.0,3050.0,DG.IN01.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,356.755855127,DG,IN02,HH*,,-20.74,-69.89,989.0,"bucket3$269,:3,:15659",100.0,1.0,False,2014-05-01T00:52:21.400000Z,2000.0,3658.0,DG.IN02.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,12.2190799006,DG,IN03,HH*,,-19.94,-70.08,680.0,"bucket3$270,:3,:14891",100.0,1.0,False,2014-05-01T00:52:11.480000Z,2000.0,2890.0,DG.IN03.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,254.18783199,DG,IN04,HH*,,-19.34,-69.57,2201.0,"bucket3$271,:3,:14835",100.0,1.0,False,2014-05-01T00:52:11.460000Z,2000.0,2834.0,DG.IN04.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,320.499340665,DG,IN05,HH*,,-20.1,-69.4,1713.0,"bucket3$272,:3,:15238",100.0,1.0,False,2014-05-01T00:52:16.090000Z,2000.0,3236.0,DG.IN05.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,330.580585144,DG,IN06,HH*,,-19.61,-69.87,1194.0,"bucket3$273,:3,:14708",100.0,1.0,False,2014-05-01T00:52:09.269762Z,2000.0,2707.0,DG.IN06.,,ZNE,dev
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,336.162534922,DG,IN07,HH*,,-19.87,-69.77,1161.0,"bucket3$274,:3,:14891",100.0,1.0,False,2014-05-01T00:52:11.270000Z,2000.0,2890.0,DG.IN07.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,336.373369062,DG,IN08,HH*,,-20.33,-69.56,1018.0,"bucket3$275,:3,:15334",100.0,1.0,False,2014-05-01T00:52:17.420000Z,2000.0,3333.0,DG.IN08.,,ZNE,dev
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,134.822448097,DG,IN09,HH*,,-19.18,-70.25,58.0,"bucket3$276,:3,:14812",100.0,1.0,False,2014-05-01T00:52:10.570000Z,2000.0,2811.0,DG.IN09.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,210.559038074,DG,IN10,HH*,,-19.29,-69.87,311.0,"bucket3$277,:3,:14748",100.0,1.0,False,2014-05-01T00:52:09.770000Z,2000.0,2748.0,DG.IN10.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,355.385258863,DG,IN11,HH*,,-21.06,-69.83,934.0,"bucket3$278,:3,:16042",100.0,1.0,False,2014-05-01T00:52:26.220000Z,2000.0,4040.0,DG.IN11.,,ZNE,dev
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,277.313078154,DG,IN12,HH*,,-19.52,-69.37,2721.0,"bucket3$279,:3,:15006",100.0,1.0,False,2014-05-01T00:52:13.190000Z,2000.0,3005.0,DG.IN12.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,8.726964853,DG,IN13,HH*,,-20.39,-70.12,877.0,"bucket3$280,:3,:15426",100.0,1.0,False,2014-05-01T00:52:16.860000Z,2000.0,3425.0,DG.IN13.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,358.076744692,DG,IN16,HH*,,-20.5,-69.93,1044.0,"bucket3$281,:3,:15495",100.0,1.0,False,2014-05-01T00:52:18.140239Z,1999.0,3493.0,DG.IN16.,,ZNE,dev
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,330.443494103,DG,IN17,HH*,,-20.48,-69.35,1278.0,"bucket3$282,:3,:15564",100.0,1.0,False,2014-05-01T00:52:20.690000Z,2000.0,3563.0,DG.IN17.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,336.488175698,DG,IN18,HH*,,-20.99,-69.26,1444.0,"bucket3$283,:3,:16239",100.0,1.0,False,2014-05-01T00:52:28.130000Z,2000.0,4238.0,DG.IN18.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,155.486011532,DG,IN19,HH*,,-18.9,-70.23,879.0,"bucket3$284,:3,:14984",100.0,1.0,False,2014-05-01T00:52:13.250000Z,2000.0,2983.0,DG.IN19.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,170.16735973,DG,IN20,HH*,,-18.72,-70.1,987.0,"bucket3$285,:3,:15133",100.0,1.0,False,2014-05-01T00:52:15.000000Z,2000.0,3132.0,DG.IN20.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,160.906371911,DG,IN21,HH*,,-18.48,-70.32,127.0,"bucket3$286,:3,:15405",100.0,1.0,False,2014-05-01T00:52:18.560000Z,2000.0,3404.0,DG.IN21.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,154.336275156,DG,IN22,HH*,,-18.77,-70.31,128.0,"bucket3$287,:3,:15107",100.0,1.0,False,2014-05-01T00:52:15.050000Z,2000.0,3106.0,DG.IN22.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,205.302101091,DG,IN23,HH*,,-18.87,-69.68,2402.0,"bucket3$288,:3,:15095",100.0,1.0,False,2014-05-01T00:52:13.990000Z,2000.0,3095.0,DG.IN23.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,2.17770429401,DG,IN24,HH*,,-21.26,-70.04,998.0,"bucket3$289,:3,:16309",100.0,1.0,False,2014-05-01T00:52:28.980000Z,2000.0,4308.0,DG.IN24.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,167.788131196,DG,IN26,HH*,,-19.04,-70.06,1172.0,"bucket3$290,:3,:14853",100.0,1.0,False,2014-05-01T00:52:11.480000Z,2000.0,2852.0,DG.IN26.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,163.037065667,7K,INCL,EH*,,-17.79,-70.5,1.0,"bucket3$291,:3,:16395",100.0,1.0,False,2014-05-01T00:52:28.960000Z,2000.0,4394.0,7K.INCL.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,148.768424848,7K,ITE1,EH*,,-17.88,-70.97,1.0,"bucket3$292,:3,:16436",100.0,1.0,False,2014-05-01T00:52:29.730000Z,2000.0,4435.0,7K.ITE1.,,ZNE,dev
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,157.491075041,7K,LOCU,EH*,,-17.61,-70.77,1.0,"bucket11$366,:3,:16587",100.0,1.0,False,2014-05-01T00:52:32.570000Z,2000.0,4586.0,7K.LOCU.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,158.06593118,7K,MQGA,EH*,,-17.18,-70.93,1.0,"bucket3$293,:3,:14001",100.0,1.0,False,2014-05-01T00:52:38.490000Z,2000.0,,7K.MQGA.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,180.238163229,7K,PALC,EH*,,-17.78,-69.96,1.0,"bucket3$294,:3,:16242",100.0,1.0,False,2014-05-01T00:52:27.870000Z,2000.0,4242.0,7K.PALC.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,344.081617649,CX,PB01,HH*,,-21.0432,-69.4874,900.0,"bucket3$295,:3,:16177",100.0,1.0,False,2014-05-01T00:52:26.778391Z,2000.0,4176.0,CX.PB01.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,355.534063063,CX,PB03,HH*,,-22.0485,-69.7531,1460.0,"bucket3$296,:3,:14001",100.0,1.0,False,2014-05-01T00:52:39.958391Z,2000.0,,CX.PB03.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,3.42092010418,CX,PB04,HH*,,-22.3337,-70.1492,1520.0,"bucket3$297,:3,:14001",100.0,1.0,False,2014-05-01T00:52:43.978392Z,2000.0,,CX.PB04.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,3.74574695811,CX,PB05,HH*,,-22.8528,-70.2023,1150.0,"bucket3$298,:3,:14001",100.0,1.0,False,2014-05-01T00:52:49.608393Z,2000.0,,CX.PB05.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,358.067522981,CX,PB07,HH*,,-21.7267,-69.8862,1570.0,"bucket11$367,:3,:16919",100.0,1.0,False,2014-05-01T00:52:35.518393Z,2000.0,4918.0,CX.PB07.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,311.908509592,CX,PB08,HH*,,-20.1411,-69.1534,3060.0,"bucket3$299,:3,:15439",100.0,1.0,False,2014-05-01T00:52:18.928393Z,2000.0,3439.0,CX.PB08.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,7.79995887948,CX,PB10,HH*,,-23.5134,-70.5541,250.0,"bucket3$300,:3,:14001",100.0,1.0,False,2014-05-01T00:52:58.860000Z,2000.0,,CX.PB10.,,ZNE,dev
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,316.778970291,CX,PB11,HH*,,-19.761,-69.6558,1400.0,"bucket3$301,:3,:14859",100.0,1.0,False,2014-05-01T00:52:11.279998Z,2000.0,2858.0,CX.PB11.,,ZNE,dev
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,157.651089179,CX,PB12,HH*,,-18.6141,-70.3281,908.0,"bucket3$302,:3,:15269",100.0,1.0,False,2014-05-01T00:52:16.910000Z,2000.0,3268.0,CX.PB12.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,352.860499379,CX,PB15,HH*,,-23.2083,-69.4709,1830.0,"bucket3$303,:3,:14001",100.0,1.0,False,2014-05-01T00:52:56.918392Z,2000.0,,CX.PB15.,,ZNE,test
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,201.415066042,CX,PB16,HH*,,-18.3351,-69.5077,4480.0,"bucket3$304,:3,:15646",100.0,1.0,False,2014-05-01T00:52:21.859998Z,2000.0,3645.0,CX.PB16.,,ZNE,dev
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,149.170205865,7K,PMEC,EH*,,-17.95,-70.91,1.0,"bucket3$305,:3,:16188",100.0,1.0,False,2014-05-01T00:52:28.130000Z,2000.0,4187.0,7K.PMEC.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,10.3619188849,C1,TA01,HH*,,-20.5634,-70.1826,1152.0,"bucket3$306,:3,:15536",100.0,1.0,False,2014-05-01T00:52:18.880000Z,2000.0,3535.0,C1.TA01.,,ZNE,train
2014-05-01T00:52:21.070000Z,-19.4463,-69.9673,58.1,169.277908841,7K,UNJB,EH*,,-18.03,-70.25,1.0,"bucket3$307,:3,:16079",100.0,1.0,False,2014-05-01T00:52:24.840000Z,2000.0,4078.0,7K.UNJB.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,175.356337745,7K,ALGR,EH*,,-17.56,-71.19,1.0,"bucket3$308,:3,:14001",100.0,1.0,False,2014-05-01T07:50:53.050000Z,2000.0,,7K.ALGR.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,185.585532729,7K,BOCA,EH*,,-18.15,-70.67,1.0,"bucket3$309,:3,:14001",100.0,1.0,False,2014-05-01T07:50:45.610000Z,2000.0,,7K.BOCA.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,241.634329337,DG,IN01,HH*,,-20.17,-70.04,726.0,"bucket3$310,:3,:15176",100.0,1.0,False,2014-05-01T07:50:23.150000Z,2000.0,3175.0,DG.IN01.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,276.929886779,DG,IN02,HH*,,-20.74,-69.89,989.0,"bucket3$311,:3,:15276",100.0,1.0,False,2014-05-01T07:50:24.050000Z,2000.0,3275.0,DG.IN02.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,229.508939118,DG,IN03,HH*,,-19.94,-70.08,680.0,"bucket3$312,:3,:15370",100.0,1.0,False,2014-05-01T07:50:24.370000Z,2000.0,3370.0,DG.IN03.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,224.858834161,DG,IN04,HH*,,-19.34,-69.57,2201.0,"bucket3$313,:3,:16338",100.0,1.0,False,2014-05-01T07:50:36.920000Z,2000.0,4337.0,DG.IN04.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,249.93303192,DG,IN05,HH*,,-20.1,-69.4,1713.0,"bucket3$314,:3,:16025",100.0,1.0,False,2014-05-01T07:50:31.990000Z,2000.0,4024.0,DG.IN05.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,224.51878356,DG,IN06,HH*,,-19.61,-69.87,1194.0,"bucket3$315,:3,:15820",100.0,1.0,False,2014-05-01T07:50:30.727846Z,2000.0,3819.0,DG.IN06.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,235.362944219,DG,IN07,HH*,,-19.87,-69.77,1161.0,"bucket3$316,:3,:15682",100.0,1.0,False,2014-05-01T07:50:28.950000Z,2000.0,3681.0,DG.IN07.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,257.140617355,DG,IN08,HH*,,-20.33,-69.56,1018.0,"bucket3$317,:3,:15706",100.0,1.0,False,2014-05-01T07:50:29.390000Z,2000.0,3704.0,DG.IN08.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,216.761996522,DG,IN10,HH*,,-19.29,-69.87,311.0,"bucket3$318,:3,:16159",100.0,1.0,False,2014-05-01T07:50:34.970000Z,2000.0,4158.0,DG.IN10.,,ZNE,dev
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,293.003276257,DG,IN11,HH*,,-21.06,-69.83,934.0,"bucket3$319,:3,:15492",100.0,1.0,False,2014-05-01T07:50:26.470000Z,2000.0,3490.0,DG.IN11.,,ZNE,dev
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,232.979259918,DG,IN12,HH*,,-19.52,-69.37,2721.0,"bucket3$320,:3,:16305",100.0,1.0,False,2014-05-01T07:50:37.570000Z,2000.0,4304.0,DG.IN12.,,ZNE,dev
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,253.132491119,DG,IN13,HH*,,-20.39,-70.12,877.0,"bucket3$321,:3,:14988",100.0,1.0,False,2014-05-01T07:50:20.720000Z,2000.0,2987.0,DG.IN13.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,262.639791071,DG,IN16,HH*,,-20.5,-69.93,1044.0,"bucket3$322,:3,:15188",100.0,1.0,False,2014-05-01T07:50:23.312153Z,1999.0,3186.0,DG.IN16.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,264.402005488,DG,IN17,HH*,,-20.48,-69.35,1278.0,"bucket3$323,:3,:15886",100.0,1.0,False,2014-05-01T07:50:31.960000Z,2000.0,3885.0,DG.IN17.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,283.048732545,DG,IN18,HH*,,-20.99,-69.26,1444.0,"bucket3$324,:3,:16123",100.0,1.0,False,2014-05-01T07:50:34.480000Z,2000.0,4123.0,DG.IN18.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,202.270267063,DG,IN20,HH*,,-18.72,-70.1,987.0,"bucket11$368,:3,:16900",100.0,1.0,False,2014-05-01T07:50:41.420000Z,2000.0,4899.0,DG.IN20.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,197.423752464,DG,IN22,HH*,,-18.77,-70.31,128.0,"bucket11$369,:3,:16627",100.0,1.0,False,2014-05-01T07:50:38.610000Z,2000.0,4626.0,DG.IN22.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,213.809319409,DG,IN23,HH*,,-18.87,-69.68,2402.0,"bucket11$370,:3,:16848",100.0,1.0,False,2014-05-01T07:50:42.300000Z,2000.0,4847.0,DG.IN23.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,307.461845255,DG,IN24,HH*,,-21.26,-70.04,998.0,"bucket3$325,:3,:15407",100.0,1.0,False,2014-05-01T07:50:25.730000Z,2000.0,3406.0,DG.IN24.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,207.302353342,DG,IN26,HH*,,-19.04,-70.06,1172.0,"bucket3$326,:3,:16353",100.0,1.0,False,2014-05-01T07:50:37.290000Z,2000.0,4352.0,DG.IN26.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,197.766793675,7K,PALC,EH*,,-17.78,-69.96,1.0,"bucket3$327,:3,:14001",100.0,1.0,False,2014-05-01T07:50:54.300000Z,2000.0,,7K.PALC.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,287.180627463,CX,PB01,HH*,,-21.0432,-69.4874,900.0,"bucket3$328,:3,:15826",100.0,1.0,False,2014-05-01T07:50:31.498391Z,2000.0,3825.0,CX.PB01.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,343.022404526,CX,PB05,HH*,,-22.8528,-70.2023,1150.0,"bucket3$329,:3,:14001",100.0,1.0,False,2014-05-01T07:50:44.168393Z,2000.0,,CX.PB05.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,318.457854571,CX,PB07,HH*,,-21.7267,-69.8862,1570.0,"bucket3$330,:3,:15908",100.0,1.0,False,2014-05-01T07:50:32.108393Z,2000.0,3907.0,CX.PB07.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,253.761337035,CX,PB08,HH*,,-20.1411,-69.1534,3060.0,"bucket3$331,:3,:16195",100.0,1.0,False,2014-05-01T07:50:36.228393Z,2000.0,4195.0,CX.PB08.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,234.228475397,CX,PB11,HH*,,-19.761,-69.6558,1400.0,"bucket3$332,:3,:15961",100.0,1.0,False,2014-05-01T07:50:30.889998Z,2000.0,3960.0,CX.PB11.,,ZNE,dev
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,195.69304334,CX,PB12,HH*,,-18.6141,-70.3281,908.0,"bucket11$371,:3,:16865",100.0,1.0,False,2014-05-01T07:50:41.230000Z,2000.0,4864.0,CX.PB12.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,210.276171725,CX,PB16,HH*,,-18.3351,-69.5077,4480.0,"bucket11$372,:3,:17376",100.0,1.0,False,2014-05-01T07:50:50.799998Z,2000.0,5375.0,CX.PB16.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,265.386757191,C1,TA01,HH*,,-20.5634,-70.1826,1152.0,"bucket3$333,:3,:14885",100.0,1.0,False,2014-05-01T07:50:19.260000Z,2000.0,2884.0,C1.TA01.,,ZNE,test
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,194.944813552,DG,IN21,HH*,,-18.48,-70.32,127.0,"bucket11$373,:3,:16766",100.0,1.0,False,2014-05-01T07:50:45.220000Z,2000.0,4765.0,DG.IN21.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,188.079742213,7K,INCL,EH*,,-17.79,-70.5,1.0,"bucket3$334,:3,:14001",100.0,1.0,False,2014-05-01T07:50:50.640000Z,2000.0,,7K.INCL.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,322.240282089,CX,PB03,HH*,,-22.0485,-69.7531,1460.0,"bucket3$335,:3,:16282",100.0,1.0,False,2014-05-01T07:50:37.158391Z,2000.0,4281.0,CX.PB03.,,ZNE,train
2014-05-01T07:50:27.580000Z,-20.6183,-70.9263,24.07,336.878658333,CX,PB04,HH*,,-22.3337,-70.1492,1520.0,"bucket3$336,:3,:14001",100.0,1.0,False,2014-05-01T07:50:59.808392Z,,2000.0,CX.PB04.,,ZNE,train
2014-05-01T13:12:42.370000Z,-19.5089,-70.4151,41.99,331.705032839,DG,IN01,HH*,,-20.17,-70.04,726.0,"bucket3$337,:3,:14987",100.0,1.0,False,2014-05-01T13:12:35.020000Z,2000.0,2986.0,DG.IN01.,,ZNE,test
2014-05-01T13:12:42.370000Z,-19.5089,-70.4151,41.99,337.966220305,DG,IN02,HH*,,-20.74,-69.89,989.0,"bucket3$338,:3,:15681",100.0,1.0,False,2014-05-01T13:12:44.100000Z,2000.0,3679.0,DG.IN02.,,ZNE,train
2014-05-01T13:12:42.370000Z,-19.5089,-70.4151,41.99,323.587423986,DG,IN03,HH*,,-19.94,-70.08,680.0,"bucket3$339,:3,:14801",100.0,1.0,False,2014-05-01T13:12:31.960000Z,2000.0,2800.0,DG.IN03.,,ZNE,train
2014-05-01T13:12:42.370000Z,-19.5089,-70.4151,41.99,257.96382533,DG,IN04,HH*,,-19.34,-69.57,2201.0,"bucket3$340,:3,:15173",100.0,1.0,False,2014-05-01T13:12:36.960000Z,2000.0,3173.0,DG.IN04.,,ZNE,test
